adm2_name,group,period,H38_bar,H46_bar,S_share,RWI_bar,Haz,Mag,PovScore,HVI,Rank,heat_exposed,screening_class,priority_hazard_gated,rank_hazard_gated,priority_equal_weight_gated,rank_equal_weight_gated
Embakasi North,u5,2025,0.0,0.0,0.0,0.729,0.0,10.310363883381136,32.16810399880053,7.91832476483442,283,False,No severe heat exposure (not ranked for heat priority),0.0,155,0.0,155
Embakasi South,u5,2025,0.0,0.0,0.0,0.864,0.0,26.64386224483414,26.32067037244765,11.941259229317389,243,False,No severe heat exposure (not ranked for heat priority),0.0,155,0.0,155
Embakasi West,u5,2025,0.0,0.0,0.0,1.037,0.0,31.1087997319817,18.82729246608434,12.15673378950716,237,False,No severe heat exposure (not ranked for heat priority),0.0,155,0.0,155
Emgwen,u5,2025,0.0,0.0,0.0,-0.0787169811320754,0.0,14.044755130717348,67.15381833989632,14.286499290199652,177,False,No severe heat exposure (not ranked for heat priority),0.0,155,0.0,155
Emurua Dikirr,u5,2025,0.0,0.0,0.0,-0.1791296296296296,0.0,14.608275048377305,71.50312424608707,15.107951151426253,154,False,No severe heat exposure (not ranked for heat priority),0.0,155,0.0,155
Endebess,u5,2025,0.0,0.0,0.0,-0.3175,0.0,14.05977775974207,77.49654318382488,15.842414805496354,128,False,No severe heat exposure (not ranked for heat priority),0.0,155,0.0,155
Funyula,u5,2025,0.0,0.0,0.0,0.0464883720930232,0.0,10.814927533490794,61.73063320917164,12.504073241422985,228,False,No severe heat exposure (not ranked for heat priority),0.0,155,0.0,155
Gatanga,u5,2025,0.0,0.0,0.0,0.1757093023255813,0.0,14.121039301587494,56.13351607827934,12.656339202218147,226,False,No severe heat exposure (not ranked for heat priority),0.0,155,0.0,155
Gatundu North,u5,2025,0.0,0.0,0.0,0.4565483870967742,0.0,8.191845000019171,43.96916120505535,9.052927680764054,279,False,No severe heat exposure (not ranked for heat priority),0.0,155,0.0,155
Gatundu South,u5,2025,0.0,0.0,0.0,0.4609696969696969,0.0,8.590187474717116,43.77765516043717,9.14370451648071,278,False,No severe heat exposure (not ranked for heat priority),0.0,155,0.0,155
Gichugu,u5,2025,0.0,0.0,0.0,0.1444761904761904,0.0,17.934883007757204,57.48635717815911,14.003418479051028,190,False,No severe heat exposure (not ranked for heat priority),0.0,155,0.0,155
Gilgil,u5,2025,0.0,0.0,0.0,-0.1240874999999999,0.0,24.213828569119343,69.11901165599542,17.632000319135116,96,False,No severe heat exposure (not ranked for heat priority),0.0,155,0.0,155
Githunguri,u5,2025,0.0,0.0,0.0,0.7930714285714285,0.0,12.635940028057064,29.392893436452106,8.199716023884935,282,False,No severe heat exposure (not ranked for heat priority),0.0,155,0.0,155
Hamisi,u5,2025,0.0,0.0,0.0,0.1984444444444444,0.0,13.052227284309906,55.148758785496,12.18798200311737,235,False,No severe heat exposure (not ranked for heat priority),0.0,155,0.0,155
Ikolomani,u5,2025,0.0,0.0,0.0,0.1472222222222222,0.0,9.395087625812325,57.36741467170891,11.423638488500034,254,False,No severe heat exposure (not ranked for heat priority),0.0,155,0.0,155
Juja,u5,2025,0.0,0.0,0.0,0.2432063492063492,0.0,62.74317691277441,53.20992717746365,26.80444215045187,64,False,No severe heat exposure (not ranked for heat priority),0.0,155,0.0,155
Kabete,u5,2025,0.0,0.0,0.0,1.02125,0.0,16.53390125393196,19.50949305582551,7.886594334553414,284,False,No severe heat exposure (not ranked for heat priority),0.0,155,0.0,155
Kaiti,u5,2025,0.0,0.0,0.0,-0.0054225352112676,0.0,8.983492353600123,63.979119023583465,12.291915559617555,233,False,No severe heat exposure (not ranked for heat priority),0.0,155,0.0,155
Kajiado North,u5,2025,0.0,0.0,0.0,0.960157894736842,0.0,37.77206092283792,22.15565624560684,14.6549667136924,168,False,No severe heat exposure (not ranked for heat priority),0.0,155,0.0,155
Kamukunji,u5,2025,0.0,0.0,0.0,0.823,0.0,25.316019918687207,28.0965576219326,11.809289618896052,244,False,No severe heat exposure (not ranked for heat priority),0.0,155,0.0,155
Kandara,u5,2025,0.0,0.0,0.0,0.4152647058823529,0.0,12.68968603542437,45.75733591433564,10.670506197777655,262,False,No severe heat exposure (not ranked for heat priority),0.0,155,0.0,155
Kangema,u5,2025,0.0,0.0,0.0,0.1894186046511627,0.0,6.827477148658041,55.53970692707607,10.379199183658825,266,False,No severe heat exposure (not ranked for heat priority),0.0,155,0.0,155
Kangundo,u5,2025,0.0,0.0,0.0,0.1957333333333333,0.0,5.831148031222686,55.26618872828037,10.039272718608862,271,False,No severe heat exposure (not ranked for heat priority),0.0,155,0.0,155
Kapseret,u5,2025,0.0,0.0,0.0,0.2422096774193548,0.0,19.19632412125975,53.25309734132816,13.746861837577148,201,False,No severe heat exposure (not ranked for heat priority),0.0,155,0.0,155
Kasarani,u5,2025,0.0,0.0,0.0,0.4477,0.0,100.0,44.3524231031936,36.65286346547903,56,False,No severe heat exposure (not ranked for heat priority),0.0,155,0.0,155
Kathiani,u5,2025,0.0,0.0,0.0,0.1635151515151515,0.0,7.681414420193255,56.66169746712176,10.803678946126238,260,False,No severe heat exposure (not ranked for heat priority),0.0,155,0.0,155
Keiyo North,u5,2025,0.0,0.0,0.0,-0.3055068493150685,0.0,10.410175702079725,76.97706797937313,14.669612907529888,167,False,No severe heat exposure (not ranked for heat priority),0.0,155,0.0,155
Keiyo South,u5,2025,0.0,0.0,0.0,-0.3492595419847328,0.0,10.9498093170124,78.87218624870704,15.115770732409777,153,False,No severe heat exposure (not ranked for heat priority),0.0,155,0.0,155
Kesses,u5,2025,0.0,0.0,0.0,0.0111578947368421,0.0,18.3214580579712,63.26094892270966,14.985579755797808,159,False,No severe heat exposure (not ranked for heat priority),0.0,155,0.0,155
Kiambaa,u5,2025,0.0,0.0,0.0,0.8929999999999999,0.0,28.987904994639194,25.064555000860747,12.45605474852087,230,False,No severe heat exposure (not ranked for heat priority),0.0,155,0.0,155
Kiambu,u5,2025,0.0,0.0,0.0,0.6871666666666667,0.0,13.562064156520364,33.98008651758395,9.1656322245937,277,False,No severe heat exposure (not ranked for heat priority),0.0,155,0.0,155
Kibra,u5,2025,0.0,0.0,0.0,1.2335,0.0,13.029786728754967,10.316027965504034,5.456340213452095,289,False,No severe heat exposure (not ranked for heat priority),0.0,155,0.0,155
Kieni,u5,2025,0.0,0.0,0.0,-0.1760684210526316,0.0,15.823645051617367,71.3705300685284,15.452673025764469,141,False,No severe heat exposure (not ranked for heat priority),0.0,155,0.0,155
Kigumo,u5,2025,0.0,0.0,0.0,0.2121666666666666,0.0,12.79172366206049,54.55439001771445,12.020675601275316,242,False,No severe heat exposure (not ranked for heat priority),0.0,155,0.0,155
Kiharu,u5,2025,0.0,0.0,0.0,0.3119423076923077,0.0,11.85297778065338,50.23267565901633,11.090794683048465,258,False,No severe heat exposure (not ranked for heat priority),0.0,155,0.0,155
Kikuyu,u5,2025,0.0,0.0,0.0,0.7730799999999999,0.0,23.694322393045542,30.25880863398843,11.647118013011928,249,False,No severe heat exposure (not ranked for heat priority),0.0,155,0.0,155
Kilimani,u5,2025,0.0,0.0,0.0,1.383,0.0,17.685618842005397,3.840536653357702,5.881766150605274,288,False,No severe heat exposure (not ranked for heat priority),0.0,155,0.0,155
Kilome,u5,2025,0.0,0.0,0.0,-0.2469453125,0.0,9.34626275514428,74.44051464912621,13.969956023912216,193,False,No severe heat exposure (not ranked for heat priority),0.0,155,0.0,155
Kimilili,u5,2025,0.0,0.0,0.0,0.0401,0.0,17.58552890957706,62.00734122246348,14.57675985624264,171,False,No severe heat exposure (not ranked for heat priority),0.0,155,0.0,155
Kiminini,u5,2025,0.0,0.0,0.0,0.119125,0.0,27.32682025220964,58.584426834889136,16.985710100896263,104,False,No severe heat exposure (not ranked for heat priority),0.0,155,0.0,155
Kinangop,u5,2025,0.0,0.0,0.0,0.0435,0.0,12.458744366024485,61.8600725237257,13.0166341883662,220,False,No severe heat exposure (not ranked for heat priority),0.0,155,0.0,155
Kipipiri,u5,2025,0.0,0.0,0.0,-0.1222109375,0.0,12.019164468957465,69.03772962144392,13.961408783903824,195,False,No severe heat exposure (not ranked for heat priority),0.0,155,0.0,155
Kirinyaga Central,u5,2025,0.0,0.0,0.0,0.3261153846153846,0.0,17.79924106433499,49.61877842502457,12.782589083054182,225,False,No severe heat exposure (not ranked for heat priority),0.0,155,0.0,155
Kisumu Central,u5,2025,0.0,0.0,0.0,0.947125,0.0,16.051830100962565,22.72016725992481,8.223574119277492,281,False,No severe heat exposure (not ranked for heat priority),0.0,155,0.0,155
Kisumu East,u5,2025,0.0,0.0,0.0,0.2519545454545455,0.0,28.533906216001416,52.83100497811819,16.48482261151815,112,False,No severe heat exposure (not ranked for heat priority),0.0,155,0.0,155
Kitui West,u5,2025,0.0,0.0,0.0,-0.2254272727272727,0.0,9.211669061330708,73.50847532067996,13.789772016501209,199,False,No severe heat exposure (not ranked for heat priority),0.0,155,0.0,155
Konoin,u5,2025,0.0,0.0,0.0,-0.0938,0.0,16.439780189299764,67.80712909334238,15.103003420791286,155,False,No severe heat exposure (not ranked for heat priority),0.0,155,0.0,155
Kuresoi North,u5,2025,0.0,0.0,0.0,-0.1538383838383838,0.0,23.260118720945908,70.40765105281234,17.539183274205623,97,False,No severe heat exposure (not ranked for heat priority),0.0,155,0.0,155
Kuresoi South,u5,2025,0.0,0.0,0.0,-0.1475862068965517,0.0,20.10240681432824,70.13684224031176,16.551248380345235,110,False,No severe heat exposure (not ranked for heat priority),0.0,155,0.0,155
Kwanza,u5,2025,0.0,0.0,0.0,-0.1782666666666666,0.0,21.784361968295777,71.46574558943574,17.255170428904094,101,False,No severe heat exposure (not ranked for heat priority),0.0,155,0.0,155
Laikipia West,u5,2025,0.0,0.0,0.0,-0.1955136986301369,0.0,15.748402783024284,72.21278910542077,15.5564392007204,138,False,No severe heat exposure (not ranked for heat priority),0.0,155,0.0,155
Langata,u5,2025,0.0,0.0,0.0,0.8948400000000001,0.0,21.55685358821156,24.984856646249707,10.214784573400925,269,False,No severe heat exposure (not ranked for heat priority),0.0,155,0.0,155
Lari,u5,2025,0.0,0.0,0.0,0.2746333333333333,0.0,11.39970527591449,51.8486886311008,11.197214877439468,257,False,No severe heat exposure (not ranked for heat priority),0.0,155,0.0,155
Likuyani,u5,2025,0.0,0.0,0.0,0.0580208333333333,0.0,16.2441926433345,61.23111245619979,14.057924661430317,186,False,No severe heat exposure (not ranked for heat priority),0.0,155,0.0,155
Limuru,u5,2025,0.0,0.0,0.0,0.4835121951219512,0.0,14.310201068893829,42.80124211067799,10.713246637269846,261,False,No severe heat exposure (not ranked for heat priority),0.0,155,0.0,155
Maara,u5,2025,0.0,0.0,0.0,-0.0196792452830188,0.0,7.858956601155239,64.59663877080364,12.047182795967116,239,False,No severe heat exposure (not ranked for heat priority),0.0,155,0.0,155
Machakos Town,u5,2025,0.0,0.0,0.0,0.0303404255319148,0.0,17.369396566825284,62.43007058486033,14.575329557776634,172,False,No severe heat exposure (not ranked for heat priority),0.0,155,0.0,155
Makadara,u5,2025,0.0,0.0,0.0,1.124,0.0,18.241641015532966,15.05894635132359,7.731334257358428,285,False,No severe heat exposure (not ranked for heat priority),0.0,155,0.0,155
Manyatta,u5,2025,0.0,0.0,0.0,0.2413170731707317,0.0,14.019387385829043,53.29175989020537,12.199580199279517,234,False,No severe heat exposure (not ranked for heat priority),0.0,155,0.0,155
Maragwa,u5,2025,0.0,0.0,0.0,0.0432051282051282,0.0,19.3400037644738,61.87284469593901,15.08292783373299,157,False,No severe heat exposure (not ranked for heat priority),0.0,155,0.0,155
Marakwet West,u5,2025,0.0,0.0,0.0,-0.2464159292035398,0.0,16.419723372429964,74.4175847699488,16.088554727221307,120,False,No severe heat exposure (not ranked for heat priority),0.0,155,0.0,155
Masinga,u5,2025,0.0,0.0,0.0,-0.2914008620689655,0.0,12.997470422514407,76.3660766893304,15.354152630153882,147,False,No severe heat exposure (not ranked for heat priority),0.0,155,0.0,155
Matayos,u5,2025,0.0,0.0,0.0,0.1139375,0.0,17.2952003117983,58.80911988627213,14.009928076480309,189,False,No severe heat exposure (not ranked for heat priority),0.0,155,0.0,155
Mathare,u5,2025,0.0,0.0,0.0,0.875,0.0,14.574203374915829,25.844212817707792,8.248892935130916,280,False,No severe heat exposure (not ranked for heat priority),0.0,155,0.0,155
Mathioya,u5,2025,0.0,0.0,0.0,0.1618421052631579,0.0,8.129739409901191,56.73416433313916,10.949046472941232,259,False,No severe heat exposure (not ranked for heat priority),0.0,155,0.0,155
Mathira,u5,2025,0.0,0.0,0.0,0.3407142857142857,0.0,10.646751033600744,48.986436905072615,10.541990845841116,263,False,No severe heat exposure (not ranked for heat priority),0.0,155,0.0,155
Matungulu,u5,2025,0.0,0.0,0.0,-0.0881382978723404,0.0,13.895153129073195,67.56189629775963,14.302830383385905,175,False,No severe heat exposure (not ranked for heat priority),0.0,155,0.0,155
Mavoko,u5,2025,0.0,0.0,0.0,0.0991315789473684,0.0,50.12035605159671,59.45042833540017,23.95367106578904,67,False,No severe heat exposure (not ranked for heat priority),0.0,155,0.0,155
Mbooni,u5,2025,0.0,0.0,0.0,-0.2243515151515151,0.0,16.163842252726518,73.46187960940375,15.86843461722852,126,False,No severe heat exposure (not ranked for heat priority),0.0,155,0.0,155
Moiben,u5,2025,0.0,0.0,0.0,-0.0294263565891472,0.0,20.44645114668316,65.01882829977592,15.886759588971334,124,False,No severe heat exposure (not ranked for heat priority),0.0,155,0.0,155
Molo,u5,2025,0.0,0.0,0.0,-0.1540131578947368,0.0,17.03846956939841,70.41522127276887,15.673824061734852,136,False,No severe heat exposure (not ranked for heat priority),0.0,155,0.0,155
Mt. Elgon,u5,2025,0.0,0.0,0.0,-0.2550365853658536,0.0,29.13282223991976,74.79098265679873,19.95849407049574,79,False,No severe heat exposure (not ranked for heat priority),0.0,155,0.0,155
Mukurweni,u5,2025,0.0,0.0,0.0,0.2692666666666666,0.0,5.228700666768754,52.08114216538298,9.380781524838072,276,False,No severe heat exposure (not ranked for heat priority),0.0,155,0.0,155
Mwala,u5,2025,0.0,0.0,0.0,-0.0850465116279069,0.0,13.248701745991692,67.42797766923225,14.088807174182344,185,False,No severe heat exposure (not ranked for heat priority),0.0,155,0.0,155
Mwea,u5,2025,0.0,0.0,0.0,-0.0936760563380281,0.0,15.538823156915202,67.80176055751431,14.831911030701708,162,False,No severe heat exposure (not ranked for heat priority),0.0,155,0.0,155
Naivasha,u5,2025,0.0,0.0,0.0,-0.0068307692307692,0.0,39.39363369272226,64.04011572698649,21.42410746686465,73,False,No severe heat exposure (not ranked for heat priority),0.0,155,0.0,155
Nakuru Town East,u5,2025,0.0,0.0,0.0,0.5141875,0.0,18.585426269981767,41.4725620422148,11.796512187326751,245,False,No severe heat exposure (not ranked for heat priority),0.0,155,0.0,155
Nakuru Town West,u5,2025,0.0,0.0,0.0,0.4149375,0.0,24.76088160475616,45.77150861566313,14.29399077377632,176,False,No severe heat exposure (not ranked for heat priority),0.0,155,0.0,155
Nandi Hills,u5,2025,0.0,0.0,0.0,-0.0545614035087719,0.0,11.950370474726627,66.1075358446483,13.501241519115233,208,False,No severe heat exposure (not ranked for heat priority),0.0,155,0.0,155
Narok North,u5,2025,0.0,0.0,0.0,-0.3451364829396325,0.0,38.35163928587644,78.69359873682735,23.30953159628704,69,False,No severe heat exposure (not ranked for heat priority),0.0,155,0.0,155
Narok West,u5,2025,0.0,0.0,0.0,-0.2982081545064378,0.0,38.39683807738532,76.66092995379925,23.018190916285484,70,False,No severe heat exposure (not ranked for heat priority),0.0,155,0.0,155
Ndaragwa,u5,2025,0.0,0.0,0.0,-0.198054054054054,0.0,8.399590162468035,72.32282288118894,13.368300480918752,210,False,No severe heat exposure (not ranked for heat priority),0.0,155,0.0,155
Ndia,u5,2025,0.0,0.0,0.0,0.1413207547169811,0.0,12.80708414408539,57.62303274233835,12.48558015457637,229,False,No severe heat exposure (not ranked for heat priority),0.0,155,0.0,155
Njoro,u5,2025,0.0,0.0,0.0,-0.1948073394495412,0.0,30.05418480595888,72.18219363560671,19.84358448712867,80,False,No severe heat exposure (not ranked for heat priority),0.0,155,0.0,155
North Imenti,u5,2025,0.0,0.0,0.0,0.0266078431372549,0.0,14.772877151980424,62.59174486491713,13.820624875331696,198,False,No severe heat exposure (not ranked for heat priority),0.0,155,0.0,155
North Mugirango,u5,2025,0.0,0.0,0.0,0.1982307692307692,0.0,10.024111739922237,55.15801398275202,11.280935619389473,255,False,No severe heat exposure (not ranked for heat priority),0.0,155,0.0,155
Nyaribari Chache,u5,2025,0.0,0.0,0.0,0.32256,0.0,18.60593877072128,49.77277750320693,13.047698256697425,218,False,No severe heat exposure (not ranked for heat priority),0.0,155,0.0,155
Nyaribari Masaba,u5,2025,0.0,0.0,0.0,0.171037037037037,0.0,10.094405823755942,56.335892086868064,11.47870556015699,251,False,No severe heat exposure (not ranked for heat priority),0.0,155,0.0,155
Nyatike,u5,2025,0.0,0.0,0.0,-0.074064,0.0,23.0175694369228,66.95227761149273,16.948112472800748,106,False,No severe heat exposure (not ranked for heat priority),0.0,155,0.0,155
Nyeri Town,u5,2025,0.0,0.0,0.0,0.5546666666666666,0.0,11.429294799645794,39.71923433604141,9.38667359029995,275,False,No severe heat exposure (not ranked for heat priority),0.0,155,0.0,155
Ol Jorok,u5,2025,0.0,0.0,0.0,-0.1204803921568627,0.0,14.240757106382912,68.9627722212114,14.61664296509658,169,False,No severe heat exposure (not ranked for heat priority),0.0,155,0.0,155
Ol Kalou,u5,2025,0.0,0.0,0.0,-0.1908085106382978,0.0,4.981519719619842,72.00898707222231,12.2958039767193,232,False,No severe heat exposure (not ranked for heat priority),0.0,155,0.0,155
Othaya,u5,2025,0.0,0.0,0.0,0.1379375,0.0,5.461474103516097,57.76957613047608,10.303878650626238,267,False,No severe heat exposure (not ranked for heat priority),0.0,155,0.0,155
Rongai,u5,2025,0.0,0.0,0.0,-0.1796242424242424,0.0,20.751725743952367,71.52454806451108,16.95419993286237,105,False,No severe heat exposure (not ranked for heat priority),0.0,155,0.0,155
Roysambu,u5,2025,0.0,0.0,0.0,1.068,0.0,51.29986933621546,17.48454844818108,18.012643068091798,91,False,No severe heat exposure (not ranked for heat priority),0.0,155,0.0,155
Ruaraka,u5,2025,0.0,0.0,0.0,1.283,0.0,9.737303466249433,8.171968969174653,4.146986385251028,290,False,No severe heat exposure (not ranked for heat priority),0.0,155,0.0,155
Ruiru,u5,2025,0.0,0.0,0.0,0.2348695652173912,0.0,38.73948375425608,53.57102933326124,19.657499526266008,81,False,No severe heat exposure (not ranked for heat priority),0.0,155,0.0,155
Runyenjes,u5,2025,0.0,0.0,0.0,-0.0288999999999999,0.0,10.80984413255192,64.99602952037716,12.99235766782215,222,False,No severe heat exposure (not ranked for heat priority),0.0,155,0.0,155
Sabatia,u5,2025,0.0,0.0,0.0,0.4742777777777778,0.0,10.11105995092077,43.20122464770092,9.513501682431368,273,False,No severe heat exposure (not ranked for heat priority),0.0,155,0.0,155
Saboti,u5,2025,0.0,0.0,0.0,-0.0281799999999999,0.0,25.979701734037143,64.96484320770328,17.538637001366638,98,False,No severe heat exposure (not ranked for heat priority),0.0,155,0.0,155
Sotik,u5,2025,0.0,0.0,0.0,0.0439873417721518,0.0,22.011601377068143,61.83896364471824,15.879324959828178,125,False,No severe heat exposure (not ranked for heat priority),0.0,155,0.0,155
South Imenti,u5,2025,0.0,0.0,0.0,0.0363013698630136,0.0,16.43347990658917,62.17187631577527,14.25582541934304,180,False,No severe heat exposure (not ranked for heat priority),0.0,155,0.0,155
Soy,u5,2025,0.0,0.0,0.0,-0.0156216216216216,0.0,23.6631817461962,64.42088554827964,16.762087356100807,107,False,No severe heat exposure (not ranked for heat priority),0.0,155,0.0,155
Starehe,u5,2025,0.0,0.0,0.0,1.20375,0.0,15.666277655137485,11.604629079459574,6.440577658460181,287,False,No severe heat exposure (not ranked for heat priority),0.0,155,0.0,155
Suba North,u5,2025,0.0,0.0,0.0,-0.1773069306930693,0.0,13.21121399749071,71.42417527532884,14.676990490546538,165,False,No severe heat exposure (not ranked for heat priority),0.0,155,0.0,155
Suba South,u5,2025,0.0,0.0,0.0,-0.1791111111111111,0.0,14.661991542161086,71.50232212899152,15.123945781997053,152,False,No severe heat exposure (not ranked for heat priority),0.0,155,0.0,155
Subukia,u5,2025,0.0,0.0,0.0,-0.1881527777777777,0.0,8.607181867082534,71.89395580087998,13.366247930256757,211,False,No severe heat exposure (not ranked for heat priority),0.0,155,0.0,155
Tetu,u5,2025,0.0,0.0,0.0,0.1953461538461538,0.0,4.608093372738533,55.28295914570828,9.6748718836778,272,False,No severe heat exposure (not ranked for heat priority),0.0,155,0.0,155
Thika Town,u5,2025,0.0,0.0,0.0,0.3141388888888888,0.0,35.92261809217751,50.137532231224455,18.29741526233692,86,False,No severe heat exposure (not ranked for heat priority),0.0,155,0.0,155
Tigania West,u5,2025,0.0,0.0,0.0,-0.1438939393939393,0.0,10.653286404244431,69.97691417251721,13.692523047150912,204,False,No severe heat exposure (not ranked for heat priority),0.0,155,0.0,155
Tinderet,u5,2025,0.0,0.0,0.0,-0.2624761904761905,0.0,11.355828473665172,75.11322411671703,14.673732159607106,166,False,No severe heat exposure (not ranked for heat priority),0.0,155,0.0,155
Tongaren,u5,2025,0.0,0.0,0.0,0.1824603174603175,0.0,24.76259375634764,55.84110042708769,15.804943190967442,130,False,No severe heat exposure (not ranked for heat priority),0.0,155,0.0,155
Vihiga,u5,2025,0.0,0.0,0.0,0.2295333333333332,0.0,7.376999194141724,53.80216460553424,10.283424449072651,268,False,No severe heat exposure (not ranked for heat priority),0.0,155,0.0,155
Westlands,u5,2025,0.0,0.0,0.0,1.14975,0.0,15.737257602452198,13.943602530000728,6.812717660235769,286,False,No severe heat exposure (not ranked for heat priority),0.0,155,0.0,155
Yatta,u5,2025,0.0,0.0,0.0,-0.1405112359550561,0.0,14.417365959254152,69.83039466261718,14.799768987168822,163,False,No severe heat exposure (not ranked for heat priority),0.0,155,0.0,155
